1.179300000000000000e+04,2.107000000000000000e+03,1.857000000000000000e+03,1.968000000000000000e+03
1.181700000000000000e+04,2.090000000000000000e+03,1.788000000000000000e+03,1.947000000000000000e+03
1.184000000000000000e+04,2.083000000000000000e+03,1.739000000000000000e+03,1.938000000000000000e+03
1.186400000000000000e+04,2.120000000000000000e+03,1.706000000000000000e+03,1.961000000000000000e+03
1.188800000000000000e+04,2.173000000000000000e+03,1.630000000000000000e+03,1.966000000000000000e+03
1.191200000000000000e+04,2.218000000000000000e+03,1.573000000000000000e+03,1.978000000000000000e+03
1.193600000000000000e+04,2.274000000000000000e+03,1.511000000000000000e+03,1.979000000000000000e+03
1.196000000000000000e+04,2.347000000000000000e+03,1.468000000000000000e+03,1.999000000000000000e+03
1.198400000000000000e+04,2.387000000000000000e+03,1.377000000000000000e+03,2.011000000000000000e+03
1.200700000000000000e+04,2.394000000000000000e+03,1.280000000000000000e+03,1.987000000000000000e+03
1.205300000000000000e+04,2.454000000000000000e+03,1.066000000000000000e+03,1.969000000000000000e+03
1.207700000000000000e+04,2.474000000000000000e+03,9.940000000000000000e+02,1.939000000000000000e+03
1.210100000000000000e+04,2.403000000000000000e+03,1.028000000000000000e+03,1.933000000000000000e+03
1.212500000000000000e+04,2.362000000000000000e+03,1.040000000000000000e+03,1.936000000000000000e+03
1.214900000000000000e+04,2.302000000000000000e+03,1.000000000000000000e+03,1.957000000000000000e+03
1.217200000000000000e+04,2.223000000000000000e+03,1.029000000000000000e+03,1.993000000000000000e+03
1.219600000000000000e+04,2.183000000000000000e+03,1.121000000000000000e+03,2.001000000000000000e+03
1.222000000000000000e+04,2.137000000000000000e+03,1.219000000000000000e+03,2.031000000000000000e+03
1.224400000000000000e+04,2.118000000000000000e+03,1.280000000000000000e+03,2.061000000000000000e+03
1.226800000000000000e+04,2.066000000000000000e+03,1.312000000000000000e+03,2.085000000000000000e+03
1.229200000000000000e+04,2.032000000000000000e+03,1.362000000000000000e+03,2.093000000000000000e+03
1.231600000000000000e+04,1.978000000000000000e+03,1.387000000000000000e+03,2.106000000000000000e+03
1.233900000000000000e+04,2.005000000000000000e+03,1.409000000000000000e+03,2.074000000000000000e+03
1.236300000000000000e+04,1.982000000000000000e+03,1.399000000000000000e+03,2.057000000000000000e+03
1.238700000000000000e+04,1.982000000000000000e+03,1.421000000000000000e+03,2.030000000000000000e+03
1.241100000000000000e+04,1.985000000000000000e+03,1.425000000000000000e+03,2.018000000000000000e+03
1.243500000000000000e+04,2.005000000000000000e+03,1.427000000000000000e+03,1.999000000000000000e+03
1.245900000000000000e+04,2.040000000000000000e+03,1.421000000000000000e+03,1.990000000000000000e+03
1.248300000000000000e+04,2.096000000000000000e+03,1.389000000000000000e+03,1.993000000000000000e+03
1.250600000000000000e+04,2.159000000000000000e+03,1.371000000000000000e+03,1.990000000000000000e+03
1.253000000000000000e+04,2.207000000000000000e+03,1.328000000000000000e+03,2.005000000000000000e+03
1.255400000000000000e+04,2.251000000000000000e+03,1.290000000000000000e+03,2.045000000000000000e+03
1.257800000000000000e+04,2.224000000000000000e+03,1.286000000000000000e+03,2.054000000000000000e+03
1.260200000000000000e+04,2.207000000000000000e+03,1.231000000000000000e+03,2.003000000000000000e+03
1.262600000000000000e+04,2.226000000000000000e+03,1.171000000000000000e+03,1.983000000000000000e+03
1.265000000000000000e+04,2.297000000000000000e+03,1.155000000000000000e+03,1.970000000000000000e+03
1.267300000000000000e+04,2.433000000000000000e+03,1.123000000000000000e+03,2.005000000000000000e+03
1.269700000000000000e+04,2.587000000000000000e+03,1.101000000000000000e+03,2.042000000000000000e+03
1.272100000000000000e+04,2.705000000000000000e+03,1.068000000000000000e+03,2.043000000000000000e+03
1.274500000000000000e+04,2.643000000000000000e+03,1.201000000000000000e+03,2.023000000000000000e+03
1.276900000000000000e+04,2.517000000000000000e+03,1.346000000000000000e+03,2.009000000000000000e+03
1.279300000000000000e+04,2.386000000000000000e+03,1.466000000000000000e+03,1.998000000000000000e+03
1.281700000000000000e+04,2.330000000000000000e+03,1.506000000000000000e+03,2.004000000000000000e+03
1.284000000000000000e+04,2.302000000000000000e+03,1.522000000000000000e+03,2.011000000000000000e+03
1.286400000000000000e+04,2.257000000000000000e+03,1.553000000000000000e+03,2.009000000000000000e+03
1.288800000000000000e+04,2.224000000000000000e+03,1.596000000000000000e+03,1.968000000000000000e+03
1.291200000000000000e+04,2.198000000000000000e+03,1.616000000000000000e+03,1.954000000000000000e+03
1.293600000000000000e+04,2.174000000000000000e+03,1.654000000000000000e+03,1.929000000000000000e+03
1.296000000000000000e+04,2.160000000000000000e+03,1.695000000000000000e+03,1.920000000000000000e+03
1.298900000000000000e+04,2.144000000000000000e+03,1.748000000000000000e+03,1.919000000000000000e+03
1.300800000000000000e+04,2.115000000000000000e+03,1.773000000000000000e+03,1.920000000000000000e+03
1.305300000000000000e+04,2.082000000000000000e+03,1.795000000000000000e+03,1.943000000000000000e+03
1.307700000000000000e+04,2.089000000000000000e+03,1.817000000000000000e+03,1.963000000000000000e+03
1.310100000000000000e+04,2.097000000000000000e+03,1.814000000000000000e+03,1.969000000000000000e+03
1.312500000000000000e+04,2.112000000000000000e+03,1.791000000000000000e+03,1.979000000000000000e+03
1.314900000000000000e+04,2.113000000000000000e+03,1.776000000000000000e+03,1.996000000000000000e+03
1.317300000000000000e+04,2.158000000000000000e+03,1.734000000000000000e+03,2.025000000000000000e+03
1.319600000000000000e+04,2.181000000000000000e+03,1.689000000000000000e+03,2.033000000000000000e+03
1.322000000000000000e+04,2.234000000000000000e+03,1.643000000000000000e+03,2.030000000000000000e+03
1.324400000000000000e+04,2.255000000000000000e+03,1.611000000000000000e+03,2.026000000000000000e+03
1.326800000000000000e+04,2.231000000000000000e+03,1.584000000000000000e+03,2.019000000000000000e+03
1.329200000000000000e+04,2.247000000000000000e+03,1.545000000000000000e+03,2.026000000000000000e+03
1.331600000000000000e+04,2.379000000000000000e+03,1.438000000000000000e+03,2.028000000000000000e+03
1.334000000000000000e+04,2.512000000000000000e+03,1.253000000000000000e+03,2.016000000000000000e+03
1.336400000000000000e+04,2.576000000000000000e+03,1.114000000000000000e+03,1.998000000000000000e+03
1.338700000000000000e+04,2.526000000000000000e+03,9.670000000000000000e+02,2.014000000000000000e+03
1.341100000000000000e+04,2.341000000000000000e+03,8.630000000000000000e+02,2.033000000000000000e+03
1.343500000000000000e+04,2.096000000000000000e+03,8.480000000000000000e+02,2.047000000000000000e+03
1.345900000000000000e+04,2.057000000000000000e+03,9.380000000000000000e+02,2.064000000000000000e+03
1.348200000000000000e+04,2.055000000000000000e+03,1.097000000000000000e+03,2.075000000000000000e+03
1.350600000000000000e+04,2.075000000000000000e+03,1.274000000000000000e+03,2.110000000000000000e+03
1.353000000000000000e+04,2.096000000000000000e+03,1.401000000000000000e+03,2.105000000000000000e+03
1.355400000000000000e+04,2.091000000000000000e+03,1.433000000000000000e+03,2.098000000000000000e+03
1.357800000000000000e+04,2.096000000000000000e+03,1.428000000000000000e+03,2.096000000000000000e+03
1.360200000000000000e+04,2.080000000000000000e+03,1.470000000000000000e+03,2.128000000000000000e+03
1.362600000000000000e+04,2.075000000000000000e+03,1.439000000000000000e+03,2.116000000000000000e+03
1.364900000000000000e+04,2.071000000000000000e+03,1.491000000000000000e+03,2.139000000000000000e+03
1.367300000000000000e+04,2.025000000000000000e+03,1.479000000000000000e+03,2.110000000000000000e+03
1.369700000000000000e+04,2.018000000000000000e+03,1.446000000000000000e+03,2.082000000000000000e+03
1.372100000000000000e+04,2.004000000000000000e+03,1.426000000000000000e+03,2.065000000000000000e+03
1.374500000000000000e+04,2.030000000000000000e+03,1.423000000000000000e+03,2.061000000000000000e+03
1.376900000000000000e+04,2.055000000000000000e+03,1.418000000000000000e+03,2.055000000000000000e+03
1.379300000000000000e+04,2.073000000000000000e+03,1.403000000000000000e+03,2.064000000000000000e+03
1.381600000000000000e+04,2.099000000000000000e+03,1.415000000000000000e+03,2.063000000000000000e+03
1.384000000000000000e+04,2.141000000000000000e+03,1.354000000000000000e+03,2.082000000000000000e+03
1.386400000000000000e+04,2.210000000000000000e+03,1.244000000000000000e+03,2.080000000000000000e+03
1.388800000000000000e+04,2.243000000000000000e+03,1.158000000000000000e+03,2.062000000000000000e+03
1.391200000000000000e+04,2.219000000000000000e+03,1.145000000000000000e+03,2.001000000000000000e+03
1.393600000000000000e+04,2.163000000000000000e+03,1.168000000000000000e+03,1.973000000000000000e+03
1.396000000000000000e+04,2.225000000000000000e+03,1.185000000000000000e+03,1.963000000000000000e+03
1.398400000000000000e+04,2.357000000000000000e+03,1.168000000000000000e+03,1.999000000000000000e+03
1.400700000000000000e+04,2.485000000000000000e+03,1.143000000000000000e+03,2.005000000000000000e+03
1.405300000000000000e+04,2.521000000000000000e+03,1.206000000000000000e+03,1.970000000000000000e+03
1.407700000000000000e+04,2.451000000000000000e+03,1.282000000000000000e+03,1.968000000000000000e+03
1.410100000000000000e+04,2.393000000000000000e+03,1.388000000000000000e+03,1.975000000000000000e+03
1.412500000000000000e+04,2.355000000000000000e+03,1.461000000000000000e+03,1.986000000000000000e+03
1.414900000000000000e+04,2.318000000000000000e+03,1.520000000000000000e+03,1.983000000000000000e+03
1.417300000000000000e+04,2.282000000000000000e+03,1.579000000000000000e+03,1.965000000000000000e+03
1.419600000000000000e+04,2.242000000000000000e+03,1.623000000000000000e+03,1.946000000000000000e+03
1.422000000000000000e+04,2.217000000000000000e+03,1.645000000000000000e+03,1.949000000000000000e+03
1.424400000000000000e+04,2.186000000000000000e+03,1.671000000000000000e+03,1.954000000000000000e+03
1.426800000000000000e+04,2.141000000000000000e+03,1.711000000000000000e+03,1.965000000000000000e+03
1.429200000000000000e+04,2.112000000000000000e+03,1.728000000000000000e+03,1.970000000000000000e+03
1.431600000000000000e+04,2.078000000000000000e+03,1.759000000000000000e+03,1.995000000000000000e+03
1.434000000000000000e+04,2.045000000000000000e+03,1.796000000000000000e+03,2.000000000000000000e+03
1.436300000000000000e+04,2.026000000000000000e+03,1.811000000000000000e+03,2.009000000000000000e+03
1.438700000000000000e+04,2.019000000000000000e+03,1.820000000000000000e+03,2.015000000000000000e+03
1.441100000000000000e+04,2.010000000000000000e+03,1.830000000000000000e+03,2.013000000000000000e+03
1.443500000000000000e+04,2.013000000000000000e+03,1.814000000000000000e+03,2.016000000000000000e+03
1.445900000000000000e+04,2.017000000000000000e+03,1.813000000000000000e+03,2.032000000000000000e+03
1.448300000000000000e+04,2.058000000000000000e+03,1.798000000000000000e+03,2.046000000000000000e+03
1.450700000000000000e+04,2.079000000000000000e+03,1.754000000000000000e+03,2.064000000000000000e+03
1.453000000000000000e+04,2.089000000000000000e+03,1.698000000000000000e+03,2.047000000000000000e+03
1.455400000000000000e+04,2.095000000000000000e+03,1.663000000000000000e+03,2.027000000000000000e+03
1.457800000000000000e+04,2.158000000000000000e+03,1.661000000000000000e+03,2.000000000000000000e+03
1.460200000000000000e+04,2.252000000000000000e+03,1.620000000000000000e+03,1.989000000000000000e+03
1.462600000000000000e+04,2.290000000000000000e+03,1.566000000000000000e+03,2.007000000000000000e+03
1.465000000000000000e+04,2.288000000000000000e+03,1.520000000000000000e+03,2.001000000000000000e+03
1.467400000000000000e+04,2.351000000000000000e+03,1.482000000000000000e+03,2.002000000000000000e+03
1.469700000000000000e+04,2.421000000000000000e+03,1.343000000000000000e+03,2.012000000000000000e+03
1.472100000000000000e+04,2.432000000000000000e+03,1.213000000000000000e+03,1.994000000000000000e+03
1.474500000000000000e+04,2.399000000000000000e+03,1.072000000000000000e+03,1.980000000000000000e+03
1.476900000000000000e+04,2.259000000000000000e+03,9.430000000000000000e+02,1.986000000000000000e+03
1.479300000000000000e+04,2.226000000000000000e+03,9.850000000000000000e+02,2.001000000000000000e+03
1.481700000000000000e+04,2.255000000000000000e+03,1.107000000000000000e+03,1.995000000000000000e+03
1.484000000000000000e+04,2.291000000000000000e+03,1.211000000000000000e+03,2.035000000000000000e+03
1.486400000000000000e+04,2.259000000000000000e+03,1.251000000000000000e+03,2.105000000000000000e+03
1.488800000000000000e+04,2.177000000000000000e+03,1.324000000000000000e+03,2.133000000000000000e+03
1.491200000000000000e+04,2.128000000000000000e+03,1.374000000000000000e+03,2.135000000000000000e+03
1.493600000000000000e+04,2.112000000000000000e+03,1.409000000000000000e+03,2.112000000000000000e+03
1.496000000000000000e+04,2.085000000000000000e+03,1.392000000000000000e+03,2.096000000000000000e+03
1.498400000000000000e+04,2.022000000000000000e+03,1.344000000000000000e+03,2.061000000000000000e+03
1.500700000000000000e+04,1.957000000000000000e+03,1.329000000000000000e+03,2.043000000000000000e+03
1.505300000000000000e+04,1.950000000000000000e+03,1.363000000000000000e+03,2.015000000000000000e+03
1.507700000000000000e+04,1.985000000000000000e+03,1.393000000000000000e+03,2.019000000000000000e+03
1.510100000000000000e+04,1.998000000000000000e+03,1.403000000000000000e+03,2.015000000000000000e+03
1.512500000000000000e+04,2.032000000000000000e+03,1.427000000000000000e+03,2.013000000000000000e+03
1.514900000000000000e+04,2.042000000000000000e+03,1.443000000000000000e+03,2.030000000000000000e+03
1.517200000000000000e+04,2.047000000000000000e+03,1.453000000000000000e+03,2.032000000000000000e+03
1.519600000000000000e+04,2.075000000000000000e+03,1.435000000000000000e+03,2.032000000000000000e+03
1.522000000000000000e+04,2.073000000000000000e+03,1.408000000000000000e+03,2.032000000000000000e+03
1.524400000000000000e+04,2.091000000000000000e+03,1.363000000000000000e+03,2.031000000000000000e+03
1.526800000000000000e+04,2.171000000000000000e+03,1.249000000000000000e+03,2.016000000000000000e+03
1.529200000000000000e+04,2.267000000000000000e+03,1.105000000000000000e+03,1.966000000000000000e+03
1.531600000000000000e+04,2.268000000000000000e+03,1.073000000000000000e+03,1.927000000000000000e+03
1.534000000000000000e+04,2.224000000000000000e+03,1.094000000000000000e+03,1.905000000000000000e+03
1.536300000000000000e+04,2.234000000000000000e+03,1.183000000000000000e+03,1.915000000000000000e+03
1.538700000000000000e+04,2.254000000000000000e+03,1.267000000000000000e+03,1.958000000000000000e+03
1.541100000000000000e+04,2.283000000000000000e+03,1.286000000000000000e+03,2.014000000000000000e+03
1.544100000000000000e+04,2.373000000000000000e+03,1.311000000000000000e+03,2.067000000000000000e+03
1.546000000000000000e+04,2.394000000000000000e+03,1.311000000000000000e+03,2.065000000000000000e+03
1.548300000000000000e+04,2.358000000000000000e+03,1.341000000000000000e+03,2.012000000000000000e+03
1.550700000000000000e+04,2.320000000000000000e+03,1.429000000000000000e+03,1.958000000000000000e+03
1.553100000000000000e+04,2.263000000000000000e+03,1.520000000000000000e+03,1.936000000000000000e+03
1.555500000000000000e+04,2.223000000000000000e+03,1.591000000000000000e+03,1.942000000000000000e+03
1.557900000000000000e+04,2.183000000000000000e+03,1.643000000000000000e+03,1.939000000000000000e+03
1.560300000000000000e+04,2.151000000000000000e+03,1.661000000000000000e+03,1.939000000000000000e+03
1.562700000000000000e+04,2.128000000000000000e+03,1.648000000000000000e+03,1.959000000000000000e+03
1.565100000000000000e+04,2.123000000000000000e+03,1.648000000000000000e+03,1.973000000000000000e+03
1.567400000000000000e+04,2.102000000000000000e+03,1.655000000000000000e+03,1.963000000000000000e+03
1.569800000000000000e+04,2.085000000000000000e+03,1.687000000000000000e+03,1.959000000000000000e+03
1.572200000000000000e+04,2.065000000000000000e+03,1.721000000000000000e+03,1.967000000000000000e+03
1.574600000000000000e+04,2.055000000000000000e+03,1.742000000000000000e+03,1.968000000000000000e+03
1.577000000000000000e+04,2.054000000000000000e+03,1.770000000000000000e+03,1.968000000000000000e+03
1.579400000000000000e+04,2.062000000000000000e+03,1.785000000000000000e+03,1.968000000000000000e+03
1.581800000000000000e+04,2.070000000000000000e+03,1.787000000000000000e+03,1.981000000000000000e+03
1.584100000000000000e+04,2.074000000000000000e+03,1.777000000000000000e+03,1.998000000000000000e+03
1.586500000000000000e+04,2.086000000000000000e+03,1.786000000000000000e+03,2.032000000000000000e+03
1.588900000000000000e+04,2.101000000000000000e+03,1.761000000000000000e+03,2.038000000000000000e+03
1.591300000000000000e+04,2.102000000000000000e+03,1.674000000000000000e+03,2.026000000000000000e+03
1.593700000000000000e+04,2.090000000000000000e+03,1.559000000000000000e+03,2.023000000000000000e+03
1.596100000000000000e+04,2.243000000000000000e+03,1.481000000000000000e+03,2.064000000000000000e+03
1.598500000000000000e+04,2.270000000000000000e+03,1.441000000000000000e+03,2.021000000000000000e+03
1.600800000000000000e+04,2.258000000000000000e+03,1.430000000000000000e+03,1.971000000000000000e+03
1.605400000000000000e+04,2.210000000000000000e+03,1.386000000000000000e+03,1.937000000000000000e+03
1.607800000000000000e+04,2.192000000000000000e+03,1.402000000000000000e+03,2.000000000000000000e+03
1.610200000000000000e+04,2.272000000000000000e+03,1.390000000000000000e+03,2.014000000000000000e+03
1.612600000000000000e+04,2.391000000000000000e+03,1.324000000000000000e+03,1.982000000000000000e+03
1.615000000000000000e+04,2.506000000000000000e+03,1.218000000000000000e+03,1.967000000000000000e+03
1.617400000000000000e+04,2.530000000000000000e+03,1.147000000000000000e+03,1.934000000000000000e+03
1.619700000000000000e+04,2.401000000000000000e+03,1.199000000000000000e+03,1.910000000000000000e+03
1.622100000000000000e+04,2.282000000000000000e+03,1.233000000000000000e+03,1.917000000000000000e+03
1.624500000000000000e+04,2.179000000000000000e+03,1.248000000000000000e+03,1.949000000000000000e+03
1.626900000000000000e+04,2.134000000000000000e+03,1.295000000000000000e+03,1.998000000000000000e+03
1.629300000000000000e+04,2.160000000000000000e+03,1.366000000000000000e+03,2.031000000000000000e+03
1.631700000000000000e+04,2.179000000000000000e+03,1.414000000000000000e+03,2.019000000000000000e+03
1.634100000000000000e+04,2.161000000000000000e+03,1.423000000000000000e+03,2.000000000000000000e+03
1.636400000000000000e+04,2.142000000000000000e+03,1.406000000000000000e+03,2.000000000000000000e+03
1.638800000000000000e+04,2.097000000000000000e+03,1.408000000000000000e+03,2.000000000000000000e+03
1.641200000000000000e+04,2.063000000000000000e+03,1.417000000000000000e+03,1.995000000000000000e+03
1.643600000000000000e+04,2.042000000000000000e+03,1.427000000000000000e+03,1.994000000000000000e+03
1.646000000000000000e+04,2.032000000000000000e+03,1.441000000000000000e+03,1.986000000000000000e+03
1.648400000000000000e+04,2.030000000000000000e+03,1.451000000000000000e+03,1.984000000000000000e+03
1.650800000000000000e+04,2.029000000000000000e+03,1.472000000000000000e+03,1.982000000000000000e+03
1.653100000000000000e+04,2.047000000000000000e+03,1.485000000000000000e+03,1.982000000000000000e+03
1.655500000000000000e+04,2.089000000000000000e+03,1.477000000000000000e+03,1.973000000000000000e+03
1.657900000000000000e+04,2.125000000000000000e+03,1.454000000000000000e+03,1.969000000000000000e+03
1.660300000000000000e+04,2.145000000000000000e+03,1.425000000000000000e+03,1.963000000000000000e+03
1.662700000000000000e+04,2.206000000000000000e+03,1.333000000000000000e+03,1.978000000000000000e+03
1.665100000000000000e+04,2.282000000000000000e+03,1.211000000000000000e+03,1.992000000000000000e+03
1.667500000000000000e+04,2.331000000000000000e+03,1.133000000000000000e+03,2.006000000000000000e+03
1.669800000000000000e+04,2.300000000000000000e+03,1.200000000000000000e+03,1.995000000000000000e+03
1.672200000000000000e+04,2.244000000000000000e+03,1.311000000000000000e+03,1.981000000000000000e+03
1.674600000000000000e+04,2.300000000000000000e+03,1.359000000000000000e+03,1.997000000000000000e+03
1.677000000000000000e+04,2.383000000000000000e+03,1.346000000000000000e+03,2.039000000000000000e+03
1.679400000000000000e+04,2.473000000000000000e+03,1.310000000000000000e+03,2.064000000000000000e+03
1.681800000000000000e+04,2.508000000000000000e+03,1.289000000000000000e+03,2.032000000000000000e+03
1.684200000000000000e+04,2.513000000000000000e+03,1.313000000000000000e+03,1.988000000000000000e+03
1.686500000000000000e+04,2.475000000000000000e+03,1.363000000000000000e+03,1.969000000000000000e+03
1.688900000000000000e+04,2.384000000000000000e+03,1.424000000000000000e+03,1.979000000000000000e+03
1.691300000000000000e+04,2.288000000000000000e+03,1.493000000000000000e+03,1.984000000000000000e+03
1.693700000000000000e+04,2.190000000000000000e+03,1.553000000000000000e+03,1.997000000000000000e+03
1.696100000000000000e+04,2.159000000000000000e+03,1.571000000000000000e+03,2.018000000000000000e+03
1.698500000000000000e+04,2.139000000000000000e+03,1.575000000000000000e+03,2.035000000000000000e+03
1.700900000000000000e+04,2.134000000000000000e+03,1.616000000000000000e+03,2.030000000000000000e+03
1.705400000000000000e+04,2.138000000000000000e+03,1.674000000000000000e+03,1.994000000000000000e+03
1.707800000000000000e+04,2.112000000000000000e+03,1.693000000000000000e+03,1.982000000000000000e+03
1.710200000000000000e+04,2.079000000000000000e+03,1.712000000000000000e+03,1.980000000000000000e+03
1.712600000000000000e+04,2.054000000000000000e+03,1.713000000000000000e+03,1.975000000000000000e+03
1.715000000000000000e+04,2.037000000000000000e+03,1.722000000000000000e+03,1.984000000000000000e+03
1.717400000000000000e+04,2.027000000000000000e+03,1.728000000000000000e+03,1.996000000000000000e+03
1.719700000000000000e+04,2.036000000000000000e+03,1.723000000000000000e+03,2.005000000000000000e+03
1.722100000000000000e+04,2.079000000000000000e+03,1.727000000000000000e+03,2.005000000000000000e+03
1.724500000000000000e+04,2.098000000000000000e+03,1.734000000000000000e+03,2.000000000000000000e+03
1.726900000000000000e+04,2.105000000000000000e+03,1.713000000000000000e+03,1.991000000000000000e+03
1.729300000000000000e+04,2.115000000000000000e+03,1.687000000000000000e+03,2.001000000000000000e+03
1.731700000000000000e+04,2.135000000000000000e+03,1.694000000000000000e+03,2.019000000000000000e+03
1.734100000000000000e+04,2.176000000000000000e+03,1.687000000000000000e+03,2.034000000000000000e+03
1.736400000000000000e+04,2.219000000000000000e+03,1.619000000000000000e+03,2.035000000000000000e+03
1.738800000000000000e+04,2.277000000000000000e+03,1.554000000000000000e+03,2.035000000000000000e+03
1.741200000000000000e+04,2.325000000000000000e+03,1.535000000000000000e+03,2.016000000000000000e+03
1.743600000000000000e+04,2.343000000000000000e+03,1.554000000000000000e+03,2.020000000000000000e+03
1.746000000000000000e+04,2.339000000000000000e+03,1.513000000000000000e+03,2.034000000000000000e+03
1.748400000000000000e+04,2.345000000000000000e+03,1.428000000000000000e+03,2.064000000000000000e+03
1.750800000000000000e+04,2.355000000000000000e+03,1.371000000000000000e+03,2.062000000000000000e+03
1.753200000000000000e+04,2.411000000000000000e+03,1.291000000000000000e+03,2.062000000000000000e+03
1.755500000000000000e+04,2.448000000000000000e+03,1.176000000000000000e+03,2.069000000000000000e+03
1.757900000000000000e+04,2.448000000000000000e+03,1.086000000000000000e+03,2.075000000000000000e+03
1.760300000000000000e+04,2.406000000000000000e+03,1.072000000000000000e+03,2.038000000000000000e+03
1.762700000000000000e+04,2.352000000000000000e+03,1.100000000000000000e+03,2.027000000000000000e+03
1.765100000000000000e+04,2.270000000000000000e+03,1.186000000000000000e+03,2.033000000000000000e+03
