1.944874200000000000e+07,8.160000000000000000e+02
1.944876200000000000e+07,8.160000000000000000e+02
1.944878200000000000e+07,8.120000000000000000e+02
1.944880200000000000e+07,8.130000000000000000e+02
1.944882200000000000e+07,8.000000000000000000e+02
1.944884200000000000e+07,7.990000000000000000e+02
1.944886200000000000e+07,8.050000000000000000e+02
1.944888200000000000e+07,8.040000000000000000e+02
1.944890200000000000e+07,7.970000000000000000e+02
1.944892200000000000e+07,7.920000000000000000e+02
1.944894200000000000e+07,7.960000000000000000e+02
1.944896200000000000e+07,8.020000000000000000e+02
1.944898200000000000e+07,7.970000000000000000e+02
1.944900200000000000e+07,8.010000000000000000e+02
1.944902200000000000e+07,7.970000000000000000e+02
1.944904200000000000e+07,8.460000000000000000e+02
1.944906200000000000e+07,8.600000000000000000e+02
1.944908200000000000e+07,8.890000000000000000e+02
1.944910200000000000e+07,8.820000000000000000e+02
1.944912200000000000e+07,8.820000000000000000e+02
1.944914200000000000e+07,8.700000000000000000e+02
1.944916200000000000e+07,8.330000000000000000e+02
1.944918200000000000e+07,8.150000000000000000e+02
1.944920200000000000e+07,8.040000000000000000e+02
1.944922200000000000e+07,8.090000000000000000e+02
1.944924200000000000e+07,8.340000000000000000e+02
1.944926200000000000e+07,8.290000000000000000e+02
1.944928200000000000e+07,8.280000000000000000e+02
1.944930200000000000e+07,8.260000000000000000e+02
1.944932200000000000e+07,8.360000000000000000e+02
1.944934200000000000e+07,8.330000000000000000e+02
1.944936200000000000e+07,8.260000000000000000e+02
1.944938200000000000e+07,8.220000000000000000e+02
1.944940200000000000e+07,8.050000000000000000e+02
1.944942200000000000e+07,7.950000000000000000e+02
1.944944200000000000e+07,7.870000000000000000e+02
1.944946200000000000e+07,7.860000000000000000e+02
1.944948200000000000e+07,7.920000000000000000e+02
1.944950200000000000e+07,7.800000000000000000e+02
1.944952200000000000e+07,7.740000000000000000e+02
1.944954200000000000e+07,7.840000000000000000e+02
1.944956200000000000e+07,7.940000000000000000e+02
1.944958200000000000e+07,7.750000000000000000e+02
1.944960200000000000e+07,7.610000000000000000e+02
1.944962200000000000e+07,7.770000000000000000e+02
1.944964200000000000e+07,7.800000000000000000e+02
1.944966200000000000e+07,8.010000000000000000e+02
1.944968200000000000e+07,8.600000000000000000e+02
1.944970200000000000e+07,8.660000000000000000e+02
1.944972200000000000e+07,8.720000000000000000e+02
1.944974200000000000e+07,8.560000000000000000e+02
1.944976200000000000e+07,8.480000000000000000e+02
1.944978200000000000e+07,8.380000000000000000e+02
1.944980200000000000e+07,8.370000000000000000e+02
1.944982200000000000e+07,8.090000000000000000e+02
1.944984200000000000e+07,8.190000000000000000e+02
1.944986200000000000e+07,7.950000000000000000e+02
1.944988200000000000e+07,8.120000000000000000e+02
1.944990200000000000e+07,7.980000000000000000e+02
1.944992200000000000e+07,8.390000000000000000e+02
1.944994200000000000e+07,8.420000000000000000e+02
1.944996200000000000e+07,8.840000000000000000e+02
1.944998200000000000e+07,8.710000000000000000e+02
1.945000200000000000e+07,8.700000000000000000e+02
1.945002200000000000e+07,8.640000000000000000e+02
1.945004200000000000e+07,8.600000000000000000e+02
1.945006200000000000e+07,8.440000000000000000e+02
1.945008200000000000e+07,8.320000000000000000e+02
1.945010200000000000e+07,8.340000000000000000e+02
1.945012200000000000e+07,8.340000000000000000e+02
1.945014200000000000e+07,8.360000000000000000e+02
1.945016200000000000e+07,8.260000000000000000e+02
1.945018200000000000e+07,8.170000000000000000e+02
1.945020200000000000e+07,8.340000000000000000e+02
1.945022200000000000e+07,8.350000000000000000e+02
1.945024200000000000e+07,8.410000000000000000e+02
1.945026200000000000e+07,8.460000000000000000e+02
1.945028200000000000e+07,8.390000000000000000e+02
1.945030200000000000e+07,8.310000000000000000e+02
1.945032200000000000e+07,8.480000000000000000e+02
1.945034200000000000e+07,8.590000000000000000e+02
1.945036200000000000e+07,8.940000000000000000e+02
1.945038200000000000e+07,9.050000000000000000e+02
1.945040200000000000e+07,8.890000000000000000e+02
1.945042200000000000e+07,8.780000000000000000e+02
1.945044200000000000e+07,8.550000000000000000e+02
1.945046200000000000e+07,8.470000000000000000e+02
1.945048200000000000e+07,8.380000000000000000e+02
1.945050200000000000e+07,8.360000000000000000e+02
1.945052200000000000e+07,8.420000000000000000e+02
1.945054200000000000e+07,8.320000000000000000e+02
1.945056200000000000e+07,8.300000000000000000e+02
1.945058200000000000e+07,8.200000000000000000e+02
